timestamp,best_bid,best_ask,bid_volume,ask_volume,mid_price,spread,last_trade_price,last_trade_volume
1774143225448,1.4677,1.4683,29.532,100.0,1.468,0.0005999999999999339,1.4671,4.75946939
1774143235482,1.4677,1.4682,29.532,29.532,1.46795,0.0004999999999999449,1.4671,4.75946939
1774143245422,1.4677,1.4682,29.532,29.532,1.46795,0.0004999999999999449,1.4671,4.75946939
1774143255431,1.4677,1.4682,29.532,29.532,1.46795,0.0004999999999999449,1.4671,4.75946939
1774143265454,1.4676,1.4682,33.584,29.532,1.4679,0.0005999999999999339,1.4671,4.75946939
1774143275468,1.4673,1.4678,29.532,29.532,1.4675500000000001,0.0004999999999999449,1.4671,4.75946939
1774143285467,1.4673,1.4678,29.532,29.532,1.4675500000000001,0.0004999999999999449,1.4671,4.75946939
1774143295488,1.4669,1.4676,29.206,29.532,1.46725,0.0006999999999999229,1.4671,4.75946939
1774143305483,1.4665,1.4673,29.532,206.023,1.4668999999999999,0.0008000000000001339,1.4671,4.75946939
1774143315513,1.4664,1.4669,32.89,33.589,1.46665,0.000500000000000167,1.4671,4.75946939
1774143325494,1.4664,1.4669,32.89,133.589,1.46665,0.000500000000000167,1.4671,4.75946939
1774143335502,1.4665,1.4669,29.532,235.671,1.4667,0.000400000000000178,1.4671,4.75946939
1774143345507,1.4661,1.4669,29.532,235.671,1.4665,0.0008000000000001339,1.4671,4.75946939
1774143355515,1.4667,1.4671,29.532,29.532,1.4668999999999999,0.000400000000000178,1.4671,4.75946939
1774143365536,1.4661,1.4668,29.532,29.532,1.46645,0.000700000000000145,1.4671,4.75946939
1774143375549,1.4659,1.4667,29.532,818.832,1.4663,0.0007999999999999119,1.4668,5.4529
1774143385597,1.4658,1.4667,32.52,129.532,1.46625,0.0008999999999999009,1.4659,29.5312
1774143395631,1.4618,1.4636,2594.862,129.532,1.4627,0.0018000000000000238,1.4636,203.1091
1774143405567,1.4612,1.4622,29.532,29.532,1.4617,0.0009999999999998899,1.4636,203.1091
1774143415700,1.4602,1.4614,29.532,29.532,1.4607999999999999,0.0012000000000000899,1.4607,1.6e-05
1774143425637,1.4601,1.4613,29.532,29.532,1.4607,0.0012000000000000899,1.4604,2049.2758
1774143435648,1.4601,1.4608,29.532,29.532,1.46045,0.000700000000000145,1.4604,2049.2758
1774143445595,1.4602,1.4608,29.532,29.532,1.4605000000000001,0.000600000000000156,1.4604,2049.2758
1774143455595,1.4607,1.4616,29.532,29.532,1.46115,0.0008999999999999009,1.4614,3.560953
1774143465608,1.46,1.4601,0.001,1991.02,1.4600499999999998,9.999999999998899e-05,1.46,472.7534
1774143475609,1.4588,1.4599,69.137,347.852,1.4593500000000001,0.0010999999999998789,1.4594,38.20365288
1774143485620,1.4594,1.4602,116.358,29.532,1.4598,0.0007999999999999119,1.4594,13.17346423
1774143495678,1.4596,1.4604,33.627,100.0,1.46,0.0007999999999999119,1.4594,13.17346423
1774143505712,1.4592,1.4598,29.532,29.532,1.4595,0.0005999999999999339,1.4594,13.17346423
1774143515645,1.459,1.4599,129.532,33.599,1.45945,0.0008999999999999009,1.4594,13.17346423
1774143525662,1.4596,1.4604,33.599,29.532,1.46,0.0007999999999999119,1.4594,13.17346423
1774143535662,1.459,1.4598,29.532,29.532,1.4594,0.0007999999999999119,1.4594,13.17346423
1774143545675,1.4596,1.4604,33.615,29.532,1.46,0.0007999999999999119,1.4594,13.17346423
1774143555686,1.4597,1.4608,29.532,718.832,1.46025,0.001100000000000101,1.4609,1589.28837023
1774143565717,1.4593,1.4599,29.532,33.586,1.4596,0.0005999999999999339,1.4609,1589.28837023
1774143575699,1.4593,1.4599,29.532,4.055,1.4596,0.0005999999999999339,1.4609,1589.28837023
1774143585709,1.4597,1.4603,29.532,29.532,1.46,0.0005999999999999339,1.4599,6.77187406
1774143596344,1.4597,1.4604,29.532,29.532,1.4600499999999998,0.0006999999999999229,1.4599,6.77187406
1774143605756,1.46,1.4609,115.984,204.13,1.46045,0.0009000000000001229,1.46,13.54754873
1774143615725,1.46,1.4608,155.98,29.532,1.4604,0.0008000000000001339,1.46,13.54754873
1774143625748,1.46,1.4608,155.98,29.532,1.4604,0.0008000000000001339,1.46,13.54754873
1774143635749,1.46,1.4608,155.98,29.532,1.4604,0.0008000000000001339,1.4609,8.34670947
1774143645750,1.4606,1.4611,33.588,29.532,1.46085,0.000500000000000167,1.4609,8.34670947
1774143655758,1.46,1.4608,2003.32,29.532,1.4604,0.0008000000000001339,1.4609,8.34670947
1774143665765,1.4597,1.4604,29.532,29.532,1.4600499999999998,0.0006999999999999229,1.4609,8.34670947
1774143675762,1.4597,1.4604,29.532,29.532,1.4600499999999998,0.0006999999999999229,1.4609,8.34670947
1774143685829,1.4597,1.4604,29.532,29.532,1.4600499999999998,0.0006999999999999229,1.4609,8.34670947
1774143695786,1.4599,1.4608,29.532,29.532,1.46035,0.0009000000000001229,1.4609,8.34670947
1774143705800,1.4614,1.4619,29.532,200.737,1.4616500000000001,0.0004999999999999449,1.4609,8.34670947
1774143715833,1.4619,1.4628,29.532,29.532,1.46235,0.0009000000000001229,1.4609,8.34670947
1774143725880,1.4627,1.4635,1877.77,29.532,1.4630999999999998,0.0008000000000001339,1.4609,8.34670947
1774143735901,1.4627,1.4633,1877.77,29.532,1.463,0.000600000000000156,1.4609,8.34670947
1774143745836,1.4628,1.4634,29.532,29.532,1.4631,0.0005999999999999339,1.4609,8.34670947
1774143755871,1.4626,1.4632,4.077,29.532,1.4628999999999999,0.000600000000000156,1.4609,8.34670947
1774143765905,1.4624,1.4628,29.532,29.532,1.4626000000000001,0.000400000000000178,1.4609,8.34670947
1774143775943,1.4624,1.4628,29.532,196.711,1.4626000000000001,0.000400000000000178,1.4609,8.34670947
1774143785879,1.462,1.4625,29.532,29.532,1.46225,0.0004999999999999449,1.4609,8.34670947
1774143795889,1.4621,1.4627,29.532,29.532,1.4624,0.0005999999999999339,1.4619,240.4688
1774143805906,1.4619,1.4624,1659.282,29.532,1.4621499999999998,0.0004999999999999449,1.4619,240.4688
1774143815912,1.4619,1.4624,1659.282,29.532,1.4621499999999998,0.0004999999999999449,1.4619,240.4688
1774143826016,1.4614,1.4618,1913.68,29.532,1.4616,0.00039999999999995595,1.4619,240.4688
1774143835948,1.4607,1.4616,29.532,29.532,1.46115,0.0008999999999999009,1.4619,240.4688
1774143845983,1.4607,1.4613,29.532,29.532,1.461,0.0005999999999999339,1.4619,240.4688
